arsno,bstopid,bstopnm,gpsx,gpsy,stoptype,geometry
---,212130301,동해선재송역,129.120823779904,35.189214501886,마을,POINT (129.120823779904 35.189214501886)
---,212140101,센텀리슈빌아파트,129.1168909083,35.190977662198,마을,POINT (129.1168909083 35.190977662198)
---,212140102,센텀E편한세상,129.117564847285,35.189799395968,마을,POINT (129.117564847285 35.189799395968)
---,212140103,송수초교,129.119360577496,35.190158386282,마을,POINT (129.119360577496 35.190158386282)
---,212150101,삼한아파트,129.098503,35.21452927,마을,POINT (129.098503 35.21452927)
---,212150102,성지아파트,129.0998659,35.21323818,마을,POINT (129.0998659 35.21323818)
---,212260101,만화리,129.1996761074,35.2561969904,마을,POINT (129.1996761074 35.2561969904)
---,212260102,만화리입구,129.204070196786,35.253269459414,마을,POINT (129.204070196786 35.253269459414)
---,212290101,부산장안고등학교,129.237502300672,35.320138008568,마을,POINT (129.237502300672 35.320138008568)
---,212290304,부산프리미엄아울렛,129.234590588008,35.322022902094,마을,POINT (129.234590588008 35.322022902094)
---,212340102,좌천삼거리,129.243697222402,35.312779032819,마을,POINT (129.243697222402 35.312779032819)
---,212490201,선동상현마을,129.1124835,35.2664357,마을,POINT (129.1124835 35.2664357)
---,212490202,회동수원지입구,129.1064479,35.26405638,마을,POINT (129.1064479 35.26405638)
---,212490203,상현마을입구,129.111192,35.26650586,마을,POINT (129.111192 35.26650586)
---,212500301,우리은행,129.0898486,35.22364523,마을,POINT (129.0898486 35.22364523)
---,212540101,부산대법학관,129.0790294,35.23626663,마을,POINT (129.0790294 35.23626663)
---,212540201,부산대법학관,129.0786493,35.23617376,마을,POINT (129.0786493 35.23617376)
---,212540202,부산대화학관,129.0781237,35.23451566,마을,POINT (129.0781237 35.23451566)
---,212550101,부산대미술관,129.0761631,35.23260649,마을,POINT (129.0761631 35.23260649)
---,212550102,부산대음악관,129.0762794,35.23325868,마을,POINT (129.0762794 35.23325868)
---,212560101,부산대미술관,129.0763487,35.23274384,마을,POINT (129.0763487 35.23274384)
---,212560102,부산대음악관,129.0764531,35.23339087,마을,POINT (129.0764531 35.23339087)
---,212560201,부산대예술관,129.0773145,35.23212966,마을,POINT (129.0773145 35.23212966)
---,212580101,유림아파트112동,129.064503294413,35.179298284862,마을,POINT (129.064503294413 35.179298284862)
---,212590101,경인문구,129.096197419886,35.172635877633,마을,POINT (129.096197419886 35.172635877633)
---,212590201,경인문구,129.095829035483,35.172312881688,마을,POINT (129.095829035483 35.172312881688)
---,212590202,섬강빌라,129.096343289825,35.171803703295,마을,POINT (129.096343289825 35.171803703295)
---,212600101,뉴서울아파트,129.0804447,35.12389284,마을,POINT (129.0804447 35.12389284)
---,212600102,우암자유아파트,129.0815886,35.12548039,마을,POINT (129.0815886 35.12548039)
---,212600202,우암자유3차아파트,129.0798579,35.12352157,마을,POINT (129.0798579 35.12352157)
---,212610102,배산역,129.096623193015,35.173240550374,마을,POINT (129.096623193015 35.173240550374)
---,212610201,배산역,129.095433707416,35.173326445418,마을,POINT (129.095433707416 35.173326445418)
---,212620104,부산공업고등학교후문건널목,129.0868257,35.12897415,마을,POINT (129.0868257 35.12897415)
---,212620105,부산공업고등학교후문,129.0886289,35.12981573,마을,POINT (129.0886289 35.12981573)
---,212620106,성지고등학교,129.0814178,35.12708968,마을,POINT (129.0814178 35.12708968)
---,212620107,대승아파트,129.0832275,35.12770961,마을,POINT (129.0832275 35.12770961)
---,212620108,동림리라맨션,129.0850113,35.1283254,마을,POINT (129.0850113 35.1283254)
---,212620201,우암자유아파트,129.0818743,35.12612176,마을,POINT (129.0818743 35.12612176)
---,212620202,뉴서울아파트,129.0805225,35.12430164,마을,POINT (129.0805225 35.12430164)
---,212620302,일신보라아파트,129.0795493,35.12606644,마을,POINT (129.0795493 35.12606644)
---,212620303,뉴서울아파트,129.079089259856,35.125040208176,마을,POINT (129.079089259856 35.125040208176)
---,212660201,마산,128.969607597087,35.24009177423,일반,POINT (128.969607597087 35.24009177423)
---,212660202,시례마을,128.959744727641,35.24905119773,일반,POINT (128.959744727641 35.24905119773)
---,212660203,시례,128.96137784255,35.245163409254,일반,POINT (128.96137784255 35.245163409254)
---,212660204,장시마을,128.962848654847,35.238676152995,일반,POINT (128.962848654847 35.238676152995)
---,212670201,수안,128.93680651067,35.229447757555,일반,POINT (128.93680651067 35.229447757555)
---,212680101,마산,128.969632,35.240189,일반,POINT (128.969632 35.240189)
---,212680102,시례마을,128.959486661891,35.249118674311,일반,POINT (128.959486661891 35.249118674311)
---,212680103,시례,128.961157272697,35.245115521199,일반,POINT (128.961157272697 35.245115521199)
---,212680104,장시마을,128.96271583383,35.238558480368,일반,POINT (128.96271583383 35.238558480368)
---,212690102,신동아파밀리에정문,129.177189537334,35.325418036213,마을,POINT (129.177189537334 35.325418036213)
---,212690302,정관읍사무소.기장소방서,129.179804272758,35.325132089478,마을,POINT (129.179804272758 35.325132089478)
---,212700202,중앙중학교,129.184429244756,35.321917216459,마을,POINT (129.184429244756 35.321917216459)
---,212770102,신동아파밀리에정문,129.17749949259,35.325290800923,마을,POINT (129.17749949259 35.325290800923)
---,212780202,정관홈플러스,129.175672997349,35.323192552948,마을,POINT (129.175672997349 35.323192552948)
---,212790101,정관홈플러스,129.17578960266,35.322825500838,마을,POINT (129.17578960266 35.322825500838)
---,212800205,계룡리슈빌,129.172165741916,35.323783849503,마을,POINT (129.172165741916 35.323783849503)
---,212800206,정관주민자치회관,129.170545960934,35.325890433541,마을,POINT (129.170545960934 35.325890433541)
---,212800207,한진해모로,129.17460574959,35.322139430429,마을,POINT (129.17460574959 35.322139430429)
---,212830303,신정초등학교,129.167707909467,35.329673544448,마을,POINT (129.167707909467 35.329673544448)
---,212830304,정원초등학교,129.167003103382,35.331007836735,마을,POINT (129.167003103382 35.331007836735)
---,212830502,솔마루공원,129.165590325155,35.334561823617,마을,POINT (129.165590325155 35.334561823617)
---,213000103,감전LH아파트,128.994149292192,35.156576371269,마을,POINT (128.994149292192 35.156576371269)
---,213000104,감전동,128.993002475538,35.157919975841,마을,POINT (128.993002475538 35.157919975841)
---,213000105,백양마을,128.997050613375,35.154039872157,마을,POINT (128.997050613375 35.154039872157)
---,213000106,벽산신화아파트,128.996003039032,35.154527203183,마을,POINT (128.996003039032 35.154527203183)
---,213000107,사상종합복지관,128.995190129749,35.155320975874,마을,POINT (128.995190129749 35.155320975874)
---,213010203,수영구 스포츠문화타운,129.111513105646,35.152218058104,마을,POINT (129.111513105646 35.152218058104)
---,213040103,수영강변1차e편한세상,129.116905341134,35.179319564318,마을,POINT (129.116905341134 35.179319564318)
---,213040104,수영주택,129.117389899685,35.177964843715,마을,POINT (129.117389899685 35.177964843715)
---,213050201,물만골역,129.085823425217,35.176992822707,마을,POINT (129.085823425217 35.176992822707)
---,213060101,동방물류센터,128.820183687899,35.085878197861,일반,POINT (128.820183687899 35.085878197861)
---,213060301,동방물류센터,128.818117175341,35.085515184519,마을,POINT (128.818117175341 35.085515184519)
---,213070101,동방물류센터,128.820285435079,35.086199900799,일반,POINT (128.820285435079 35.086199900799)
---,213120201,동일고무벨트,129.114633,35.22280515,마을,POINT (129.114633 35.22280515)
---,213120202,예원여자고등학교,129.115827,35.22431677,마을,POINT (129.115827 35.22431677)
---,213210102,장산중학교.꿈에그린아파트,129.1184167,35.19878621,마을,POINT (129.1184167 35.19878621)
---,213210202,반여1동주민센터,129.1193554,35.20117412,마을,POINT (129.1193554 35.20117412)
---,213210203,반여동탑마트,129.1199156,35.20350772,마을,POINT (129.1199156 35.20350772)
---,213220202,우방아파트,129.117150376965,35.203190962352,마을,POINT (129.117150376965 35.203190962352)
---,213220301,센텀SK뷰아파트115동,129.114221133099,35.202697171494,마을,POINT (129.114221133099 35.202697171494)
---,213230201,센텀SK뷰아파트113동,129.116335777088,35.202111979579,마을,POINT (129.116335777088 35.202111979579)
---,213270101,롯데백화점동래점,129.07803055336,35.212249462742,마을,POINT (129.07803055336 35.212249462742)
---,213280501,화인아파트102동,129.059631835378,35.17280067977,마을,POINT (129.059631835378 35.17280067977)
---,213300104,시영아파트후문,129.054381388306,35.092235628478,마을,POINT (129.054381388306 35.092235628478)
---,213300105,청학동공영주차장,129.055551219462,35.091418611804,마을,POINT (129.055551219462 35.091418611804)
---,213300301,시영아파트정문,129.051997797412,35.092016642956,마을,POINT (129.051997797412 35.092016642956)
---,213310103,오륙도SK뷰정문,129.1176894,35.10149128,마을,POINT (129.1176894 35.10149128)
---,213310104,오륙도초중학교,129.11585,35.10265887,마을,POINT (129.11585 35.10265887)
---,213320103,오륙도초중학교,129.1154323,35.10389174,마을,POINT (129.1154323 35.10389174)
---,213320104,SK뷰아파트정문,129.1168576,35.1013391,마을,POINT (129.1168576 35.1013391)
---,213320105,오륙도스카이워크,129.1207888,35.10113516,마을,POINT (129.1207888 35.10113516)
---,213320301,부산해군회관,129.1164055,35.10442445,마을,POINT (129.1164055 35.10442445)
---,213330102,오륙도,129.121858,35.10156255,일반,POINT (129.121858 35.10156255)
---,213330103,오륙도스카이워크,129.1219679,35.10156964,마을,POINT (129.1219679 35.10156964)
---,213370103,대동아파트,129.070449657062,35.160585807717,마을,POINT (129.070449657062 35.160585807717)
---,213370201,서면자동차학원,129.072422770913,35.158366565527,마을,POINT (129.072422770913 35.158366565527)
---,213370202,화신아파트,129.071843198675,35.15929910529,마을,POINT (129.071843198675 35.15929910529)
---,213370301,감로사,129.069178595724,35.16223615224,마을,POINT (129.069178595724 35.16223615224)
---,213370303,대동아파트,129.0702599,35.16110722,마을,POINT (129.0702599 35.16110722)
---,213370401,대동아파트,129.070623,35.16079247,마을,POINT (129.070623 35.16079247)
---,213400101,송정리,129.1125709,35.30510946,마을,POINT (129.1125709 35.30510946)
---,213400102,입석,129.1147415,35.31006275,마을,POINT (129.1147415 35.31006275)
---,213400103,선돌,129.1158444,35.31685109,마을,POINT (129.1158444 35.31685109)
---,213400104,대우아파트후문,129.1141635,35.30705008,마을,POINT (129.1141635 35.30705008)
---,213400201,에스엔티대우,129.1144749,35.30370884,마을,POINT (129.1144749 35.30370884)
---,213410101,송정리,129.1124313,35.30526221,마을,POINT (129.1124313 35.30526221)
---,213410102,입석,129.1145244,35.30999123,마을,POINT (129.1145244 35.30999123)
---,213410103,선돌,129.1156587,35.31676065,마을,POINT (129.1156587 35.31676065)
---,213410104,대우아파트후문,129.1139275,35.30706322,마을,POINT (129.1139275 35.30706322)
---,213410201,임기,129.1183003,35.31961152,마을,POINT (129.1183003 35.31961152)
---,213450201,주례아파트,129.005982580871,35.149483688332,마을,POINT (129.005982580871 35.149483688332)
---,213460101,냉정시장,129.01328342063,35.14974990135,마을,POINT (129.01328342063 35.14974990135)
---,213470101,드림마트,129.013174220846,35.146911962594,마을,POINT (129.013174220846 35.146911962594)
---,213490101,망미고가도로,129.110865768461,35.173916894069,마을,POINT (129.110865768461 35.173916894069)
---,213500101,광안4동 행정복지센터,129.11163311683,35.154877801225,마을,POINT (129.11163311683 35.154877801225)
---,213510101,광안4동새마을금고,129.111955196693,35.156088740618,마을,POINT (129.111955196693 35.156088740618)
---,213520201,힐스테이트201동앞,129.087622142481,35.168080408602,마을,POINT (129.087622142481 35.168080408602)
---,213520202,마하사,129.088782945657,35.164429810711,마을,POINT (129.088782945657 35.164429810711)
---,213520203,관음사,129.088463082771,35.165868165223,마을,POINT (129.088463082771 35.165868165223)
---,213520204,새마을슈퍼,129.087862904704,35.167051661593,마을,POINT (129.087862904704 35.167051661593)
---,213530201,하이자동차운전학원,129.087221168285,35.168788117225,마을,POINT (129.087221168285 35.168788117225)
---,213530202,현대홈타운,129.086987162858,35.169728034268,마을,POINT (129.086987162858 35.169728034268)
---,213560201,거성중,129.066326877735,35.183352915441,마을,POINT (129.066326877735 35.183352915441)
---,213560202,곰두리스포츠센터,129.066993995819,35.184358194808,마을,POINT (129.066993995819 35.184358194808)
---,213560205,만수사,129.065326545251,35.182308703691,마을,POINT (129.065326545251 35.182308703691)
---,213560206,청구아파트,129.066012052232,35.182937860835,마을,POINT (129.066012052232 35.182937860835)
---,213570101,유림스토아,129.064006463105,35.179706657316,마을,POINT (129.064006463105 35.179706657316)
---,213570102,유림아파트113동,129.064359271194,35.180720596046,마을,POINT (129.064359271194 35.180720596046)
---,213590101,로얄팰리스아파트,129.0877375,35.27900967,마을,POINT (129.0877375 35.27900967)
---,213590102,경동아파트,129.0861033,35.27898949,마을,POINT (129.0861033 35.27898949)
---,213600101,로얄팰리스아파트,129.0882633,35.27923204,마을,POINT (129.0882633 35.27923204)
---,213640201,금정전자공업고등학교,129.1083964,35.22101382,마을,POINT (129.1083964 35.22101382)
---,213640202,금사중학교,129.1068182,35.22013486,마을,POINT (129.1068182 35.22013486)
---,213640203,서곡초등학교,129.1050562,35.21873927,마을,POINT (129.1050562 35.21873927)
---,213640204,부산경호고등학교,129.1099858,35.22147475,마을,POINT (129.1099858 35.22147475)
---,213680101,서원유통,128.962307510802,35.095990926724,마을,POINT (128.962307510802 35.095990926724)
---,213690101,우림아파트,128.977787448643,35.109315391313,마을,POINT (128.977787448643 35.109315391313)
---,213690201,에덴빌라,128.978863771637,35.108983409654,마을,POINT (128.978863771637 35.108983409654)
---,213700101,반도보라아파트,128.977327260929,35.108314351123,마을,POINT (128.977327260929 35.108314351123)
---,213710101,에덴빌라,128.978950455003,35.109166736792,마을,POINT (128.978950455003 35.109166736792)
---,213710102,혜성아파트,128.979941682831,35.10960925015,마을,POINT (128.979941682831 35.10960925015)
---,213710201,동원1차아파트,128.982593831848,35.109718184643,마을,POINT (128.982593831848 35.109718184643)
---,213800202,한국산업인력공단,129.1009399,35.12567276,마을,POINT (129.1009399 35.12567276)
---,213830201,돌매국밥,129.08776294887,35.195070616026,마을,POINT (129.08776294887 35.195070616026)
---,213830202,삼성가든아파트,129.086113411374,35.197637894312,마을,POINT (129.086113411374 35.197637894312)
---,213830203,새동래3차아파트,129.086988062088,35.196279743163,마을,POINT (129.086988062088 35.196279743163)
---,213890101,명륜역,129.0800255,35.21261008,마을,POINT (129.0800255 35.21261008)
---,213910101,동래교육청정문,129.0904408,35.2047368,마을,POINT (129.0904408 35.2047368)
---,213920101,내성초등학교,129.0898707,35.20369681,마을,POINT (129.0898707 35.20369681)
---,213950101,현대아파트2차후문,129.063536,35.17181911,마을,POINT (129.063536 35.17181911)
---,213960101,유림슈퍼,129.014032257752,35.146780545907,마을,POINT (129.014032257752 35.146780545907)
---,213970201,부산진여자상업고등학교,129.072207175206,35.170410013958,마을,POINT (129.072207175206 35.170410013958)
---,213970301,성모여자고등학교,129.0704375,35.16857007,마을,POINT (129.0704375 35.16857007)
---,213970302,부산여자대학교정문,129.070925,35.1691899,마을,POINT (129.070925 35.1691899)
---,213970401,부산여자대학교도서관,129.072374945058,35.168564178171,마을,POINT (129.072374945058 35.168564178171)
---,213980101,부산여자대학교도서관,129.072386485714,35.168707735994,마을,POINT (129.072386485714 35.168707735994)
---,213990101,전포초등학교,129.0639436,35.16085006,마을,POINT (129.0639436 35.16085006)
---,213990201,부전역,129.0629045,35.16157277,마을,POINT (129.0629045 35.16157277)
---,214000101,일산아파트,129.0717757,35.15714483,마을,POINT (129.0717757 35.15714483)
---,214010101,대산아파트,129.072653427481,35.157510042184,마을,POINT (129.072653427481 35.157510042184)
---,214020101,감로사,129.068961588449,35.162340033216,마을,POINT (129.068961588449 35.162340033216)
---,214020102,전포고개,129.068961574641,35.162379766603,마을,POINT (129.068961574641 35.162379766603)
---,214030201,정우빌라,129.06933784588,35.164496333133,마을,POINT (129.06933784588 35.164496333133)
---,214030202,규경빌라,129.069208434504,35.164110281065,마을,POINT (129.069208434504 35.164110281065)
---,214040101,정우빌라,129.069012831644,35.164206213233,마을,POINT (129.069012831644 35.164206213233)
---,214060101,동의중학교,129.069591401788,35.165855029276,마을,POINT (129.069591401788 35.165855029276)
---,214060301,동의과학대사거리,129.070373538493,35.167876737707,마을,POINT (129.070373538493 35.167876737707)
---,214060302,동의중학교,129.069772354087,35.165728091935,마을,POINT (129.069772354087 35.165728091935)
---,214060303,양정하이츠아파트,129.070145320907,35.166792826945,마을,POINT (129.070145320907 35.166792826945)
---,214080101,부산은행,129.05860379596,35.171852505733,마을,POINT (129.05860379596 35.171852505733)
---,214090101,천리교,129.071363047328,35.083383188922,마을,POINT (129.071363047328 35.083383188922)
---,214090201,동삼주공아파트1단지,129.06936554623,35.082821217081,마을,POINT (129.06936554623 35.082821217081)
---,214100201,롯데낙천대아파트정문,129.062360716928,35.089095367098,마을,POINT (129.062360716928 35.089095367098)
---,214110201,대화주택,129.039711499156,35.129500778585,마을,POINT (129.039711499156 35.129500778585)
---,214110202,덕암빌라,129.039369847773,35.130597632817,마을,POINT (129.039369847773 35.130597632817)
---,214110203,동구체육공원,129.039032774388,35.132335571663,마을,POINT (129.039032774388 35.132335571663)
---,214110204,동여자중학교,129.040832218027,35.132791902412,마을,POINT (129.040832218027 35.132791902412)
---,214110205,동여자중학교후문,129.040765732867,35.133517668974,마을,POINT (129.040765732867 35.133517668974)
---,214110206,동원빌라,129.040948121059,35.134438453468,마을,POINT (129.040948121059 35.134438453468)
---,214110207,부산종합사회복지관,129.04087706427,35.12884096226,마을,POINT (129.04087706427 35.12884096226)
---,214110208,수성아파트,129.044472628352,35.136187897361,마을,POINT (129.044472628352 35.136187897361)
---,214110209,수정아파트14동,129.04061502473,35.128325166379,마을,POINT (129.04061502473 35.128325166379)
---,214110301,수정아파트5동,129.037048423538,35.127538682927,마을,POINT (129.037048423538 35.127538682927)
---,214110302,수정아파트6동,129.037833294795,35.127782317074,마을,POINT (129.037833294795 35.127782317074)
---,214130101,대성사,129.011280547235,35.09843263008,마을,POINT (129.011280547235 35.09843263008)
---,214130201,세신빌라,129.011532144378,35.100265239376,마을,POINT (129.011532144378 35.100265239376)
---,214140101,보수우체국,129.024465584777,35.103557776128,마을,POINT (129.024465584777 35.103557776128)
---,214170204,계룡리슈빌,129.171960525343,35.323510276686,마을,POINT (129.171960525343 35.323510276686)
---,214170205,동일스위트1차,129.170287807729,35.325655754854,마을,POINT (129.170287807729 35.325655754854)
---,214170206,한진해모로,129.173560095772,35.322302419833,마을,POINT (129.173560095772 35.322302419833)
---,214210101,선창,128.83331450122,35.066768836375,일반,POINT (128.83331450122 35.066768836375)
---,214210203,서율리,128.815600792349,35.060273743868,마을,POINT (128.815600792349 35.060273743868)
---,214220202,부산신항,128.834508180415,35.078419010448,마을,POINT (128.834508180415 35.078419010448)
---,214270202,명지오션시티,128.896863970303,35.088215264084,마을,POINT (128.896863970303 35.088215264084)
---,214440201,ENK,128.815765631284,35.149396768132,마을,POINT (128.815765631284 35.149396768132)
---,214460102,ENK,128.815660747832,35.149614630085,마을,POINT (128.815660747832 35.149614630085)
---,214460202,삼영MT,128.81956973253,35.149492872405,마을,POINT (128.81956973253 35.149492872405)
---,214460203,이득텍,128.824372025358,35.148839377199,마을,POINT (128.824372025358 35.148839377199)
---,214470103,삼영MT,128.819828219638,35.149768379834,마을,POINT (128.819828219638 35.149768379834)
---,214470104,이든텍,128.824464515923,35.149049750971,마을,POINT (128.824464515923 35.149049750971)
---,214470301,한성정밀,128.828771959501,35.14884061903,마을,POINT (128.828771959501 35.14884061903)
---,214480101,자동차부품단지,128.832728553177,35.149132272439,마을,POINT (128.832728553177 35.149132272439)
---,214480301,자동차부품단지,128.833029946427,35.149362041578,마을,POINT (128.833029946427 35.149362041578)
---,214490302,녹산농협신호지소,128.877299854914,35.086118119952,마을,POINT (128.877299854914 35.086118119952)
---,214490402,"부영아파트1,2단지",128.8741312,35.08755052,마을,POINT (128.8741312 35.08755052)
---,214520202,녹산농협신호지소,128.8776533674,35.085995488115,마을,POINT (128.8776533674 35.085995488115)
---,214580201,율하2지구입구,128.822988972065,35.173924422133,일반,POINT (128.822988972065 35.173924422133)
---,214590201,서부문화센터,128.820812794888,35.172173455386,일반,POINT (128.820812794888 35.172173455386)
---,214590202,중앙하이츠,128.81724628465,35.172771533455,일반,POINT (128.81724628465 35.172771533455)
---,214600101,서부문화센터,128.82131,35.17193,일반,POINT (128.82131 35.17193)
---,214600102,중앙하이츠,128.81705314335,35.172424246392,일반,POINT (128.81705314335 35.172424246392)
---,214600201,관동초등학교,128.81643217451,35.177485980533,일반,POINT (128.81643217451 35.177485980533)
---,214600202,중앙하이츠후문,128.81606708413,35.17352761834,일반,POINT (128.81606708413 35.17352761834)
---,214610101,관동초등학교,128.81610030532,35.17750436736,일반,POINT (128.81610030532 35.17750436736)
---,214610102,중앙하이츠후문,128.815961,35.17385,일반,POINT (128.815961 35.17385)
---,214660101,수안,128.93685046017,35.229110794563,일반,POINT (128.93685046017 35.229110794563)
---,214730201,롯데캐슬,128.88523525678,35.240216861996,일반,POINT (128.88523525678 35.240216861996)
---,214840302,중앙상회,128.815518368996,35.028326676335,마을,POINT (128.815518368996 35.028326676335)
---,214850205,두문,128.812414955317,35.035889270003,마을,POINT (128.812414955317 35.035889270003)
---,214850206,두문이주단지,128.811765648088,35.041468543557,마을,POINT (128.811765648088 35.041468543557)
---,214850207,장항고개,128.804808187113,35.05221571163,마을,POINT (128.804808187113 35.05221571163)
---,214860105,두문,128.812413140882,35.036303876073,마을,POINT (128.812413140882 35.036303876073)
---,214860106,두문이주단지,128.811646045372,35.041510885033,마을,POINT (128.811646045372 35.041510885033)
---,214860107,장항고개,128.804360412201,35.052037623891,마을,POINT (128.804360412201 35.052037623891)
---,214860205,서율리,128.81536840444,35.060173582797,마을,POINT (128.81536840444 35.060173582797)
---,214900301,상방마을입구,128.950599927938,35.173229758154,마을,POINT (128.950599927938 35.173229758154)
---,214950402,LS산전,128.872699128336,35.104154815223,마을,POINT (128.872699128336 35.104154815223)
---,214980102,세주정공,128.8828737,35.10799851,마을,POINT (128.8828737 35.10799851)
---,214990202,LS산전,128.873280339608,35.104154845016,마을,POINT (128.873280339608 35.104154845016)
---,214990403,부산은행화전공단지점,128.882588271869,35.103812352672,마을,POINT (128.882588271869 35.103812352672)
---,214990404,우리은행화전공단지점,128.878712178656,35.103831945998,마을,POINT (128.878712178656 35.103831945998)
---,215000203,부산은행화전공단지점,128.882423550903,35.104040195356,마을,POINT (128.882423550903 35.104040195356)
---,215000204,우리은행화전공단지점,128.878574631362,35.104050366734,마을,POINT (128.878574631362 35.104050366734)
---,215000302,세주정공,128.8832104,35.10809241,마을,POINT (128.8832104 35.10809241)
---,215010101,온천장역,129.086287469094,35.221236427094,일반,POINT (129.086287469094 35.221236427094)
---,215020201,동아대학교병원,129.016545925052,35.120090418769,마을,POINT (129.016545925052 35.120090418769)
---,215050204,다목적터미널,128.834980937507,35.073829183292,마을,POINT (128.834980937507 35.073829183292)
---,215050205,현대상선,128.835021617768,35.071485426696,마을,POINT (128.835021617768 35.071485426696)
---,215070201,구.하이마트,129.077725717597,35.202633185732,마을,POINT (129.077725717597 35.202633185732)
---,215140101,신항국제물류,128.8019022,35.08467132,일반,POINT (128.8019022 35.08467132)
---,215140402,범한판토스,128.8082727,35.08469362,일반,POINT (128.8082727 35.08469362)
---,215170102,고촌마을입구,129.168138879541,35.237279492623,마을,POINT (129.168138879541 35.237279492623)
---,215180202,고촌휴먼시아아파트,129.169715057355,35.239549133455,마을,POINT (129.169715057355 35.239549133455)
---,215190102,고촌마을입구,129.167931705791,35.237130013051,마을,POINT (129.167931705791 35.237130013051)
---,215190302,고촌휴먼시아아파트,129.169901421297,35.239329519689,마을,POINT (129.169901421297 35.239329519689)
---,215210301,부산산업과학고등학교,128.9036436,35.18943019,마을,POINT (128.9036436 35.18943019)
---,215220202,봉림양수장,128.903142731902,35.186310927238,마을,POINT (128.903142731902 35.186310927238)
---,215220301,봉림양수장,128.902651128836,35.185705829926,마을,POINT (128.902651128836 35.185705829926)
---,215240101,명호중고등학교,128.899336446647,35.080300063662,마을,POINT (128.899336446647 35.080300063662)
---,215240201,부산한솔학교,128.898203912348,35.08204811014,마을,POINT (128.898203912348 35.08204811014)
---,215240402,한신휴플러스,128.9009706,35.08186507,마을,POINT (128.9009706 35.08186507)
---,215250301,신호부영5차아파트,128.875570089652,35.081440617666,마을,POINT (128.875570089652 35.081440617666)
---,215310101,정관도새집,128.927013333333,35.167803333333,마을,POINT (128.927013333333 35.167803333333)
---,215310202,정관도마을회관,128.931431333333,35.16713144,마을,POINT (128.931431333333 35.16713144)
---,215310203,정관도삼거리,128.933102,35.168764,마을,POINT (128.933102 35.168764)
---,215320102,봉림교차로,128.900815229254,35.176871512745,마을,POINT (128.900815229254 35.176871512745)
---,215340102,중앙상회,128.815661549695,35.028360582406,마을,POINT (128.815661549695 35.028360582406)
---,215340201,남중,128.815594819077,35.027077337373,마을,POINT (128.815594819077 35.027077337373)
---,215380101,307동 308동,129.000628493876,35.182315122574,마을,POINT (129.000628493876 35.182315122574)
---,215400102,성북,128.831988311014,35.056422410248,마을,POINT (128.831988311014 35.056422410248)
---,215410201,성북,128.831925290884,35.056545026564,마을,POINT (128.831925290884 35.056545026564)
---,215410301,성북새동네,128.8325197691,35.060095850655,마을,POINT (128.8325197691 35.060095850655)
---,215410302,천가농협,128.83467018599,35.06472260392,마을,POINT (128.83467018599 35.06472260392)
---,215410303,천가동우체국,128.834364106129,35.062433657166,마을,POINT (128.834364106129 35.062433657166)
---,215410304,한전,128.834808754005,35.063323639526,마을,POINT (128.834808754005 35.063323639526)
---,215420102,서중,128.818962495675,35.032456757528,마을,POINT (128.818962495675 35.032456757528)
---,215420301,천성IC 동중,128.821556195197,35.030097174311,마을,POINT (128.821556195197 35.030097174311)
---,215430202,서중,128.818876753318,35.032295823137,마을,POINT (128.818876753318 35.032295823137)
---,215520101,공원묘지입구,128.864403,35.27840681,일반,POINT (128.864403 35.27840681)
---,215530101,신명마을,128.863506,35.27595139,일반,POINT (128.863506 35.27595139)
---,215530201,공원묘지입구,128.8642621,35.27825578,일반,POINT (128.8642621 35.27825578)
---,215540101,현대가야아이파크,128.8717283,35.26410906,일반,POINT (128.8717283 35.26410906)
---,215540102,삼계축협,128.8720375,35.26178823,일반,POINT (128.8720375 35.26178823)
---,215540201,삼계동원오얄듀크,128.8673786,35.26991682,일반,POINT (128.8673786 35.26991682)
---,215540202,가야대학교,128.8710512,35.26715652,일반,POINT (128.8710512 35.26715652)
---,215550101,두곡마을,128.866593,35.27016326,일반,POINT (128.866593 35.27016326)
---,215550102,가야대학교,128.8713331,35.26746757,일반,POINT (128.8713331 35.26746757)
---,215550201,삼계푸르지오1차,128.8634411,35.26976127,일반,POINT (128.8634411 35.26976127)
---,215550301,대우이안아파트,128.8636564,35.27244348,일반,POINT (128.8636564 35.27244348)
---,215550401,삼계역,128.8654426,35.26695477,일반,POINT (128.8654426 35.26695477)
---,215560101,감분마을,128.860958,35.27121436,일반,POINT (128.860958 35.27121436)
---,215560201,신명마을,128.8631998,35.27601919,일반,POINT (128.8631998 35.27601919)
---,215560301,대우이안아파트,128.8633575,35.27282658,일반,POINT (128.8633575 35.27282658)
---,215570101,삼계푸르지오1차,128.8635791,35.2700295,일반,POINT (128.8635791 35.2700295)
---,215570201,감분마을,128.8605922,35.2710758,일반,POINT (128.8605922 35.2710758)
---,215580101,관찰사,128.8705192,35.25644067,일반,POINT (128.8705192 35.25644067)
---,215580102,매정마을,128.8715779,35.25374778,일반,POINT (128.8715779 35.25374778)
---,215580103,구산신주공아파트,128.8723224,35.25172662,일반,POINT (128.8723224 35.25172662)
---,215580201,매정공원,128.8710629,35.25763084,일반,POINT (128.8710629 35.25763084)
---,215580301,삼계푸르지오2차,128.8691941,35.25711001,일반,POINT (128.8691941 35.25711001)
---,215590101,구산로타리,128.8729604,35.24794078,일반,POINT (128.8729604 35.24794078)
