월,일,lat,lng,주소,geometry
11,19,35.24387692,129.2144651,부산광역시 기장군 기장읍 대라리 433번길,POINT (129.2144651237873 35.24387692377167)
11,19,35.2440477,129.214489,부산광역시 기장군 기장읍 대라리 429번길,POINT (129.2144889914328 35.2440476997285)
11,19,35.19479004,129.0664488,부산광역시 동래구 사직동  105번길,POINT (129.0664487524918 35.19479003770426)
11,18,35.26644359,129.0930004,부산광역시 금정구 남산동  911번길,POINT (129.0930004137878 35.26644359013984)
11,16,35.25533682,129.0846619,부산광역시 금정구 구서동  1042번길,POINT (129.0846619141237 35.25533682444911)
11,19,35.19517819,129.0799588,부산광역시 연제구 거제동  72번길,POINT (129.0799588147098 35.19517819480788)
11,19,35.21392516,129.0235713,부산광역시 북구 덕천동  460번길,POINT (129.0235712889912 35.21392516487422)
11,19,35.14495905,129.0640194,부산광역시 남구 문현동  721번길,POINT (129.0640194357447 35.14495904896383)
11,21,35.08067087,128.9710921,부산광역시 사하구 장림동  331번길,POINT (128.9710920816828 35.08067087359279)
11,21,35.08068532,128.9710349,부산광역시 사하구 장림동  331번길,POINT (128.9710348742285 35.08068532158853)
11,21,35.08065545,128.9712096,부산광역시 사하구 장림동  331번길,POINT (128.9712095613291 35.08065544552068)
11,17,35.15701294,129.0649525,부산광역시 부산진구 전포동  675번길,POINT (129.0649525112 35.1570129395)
11,19,35.2313472,129.0068309,부산광역시 북구 화명동  2250번길,POINT (129.0068309 35.2313472)
11,17,35.15481625,128.9827961,부산광역시 사상구 감전동  174번길,POINT (128.9827961092587 35.15481624960578)
11,21,35.08921542,128.8818442,부산광역시 강서구 신호동  196번길,POINT (128.8818442254023 35.08921542390827)
11,21,35.25297754,129.0105621,부산광역시 북구 금곡동  911번길,POINT (129.0105621009939 35.25297754482392)
11,19,35.10454563,128.9757929,부산광역시 사하구 당리동  322번길,POINT (128.9757928752885 35.10454563388899)
