id,address,lng,lat,url,geometry
79,센텀중,129.1239937,35.1736251,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=79&title=센텀중&isvr=undefined,POINT (129.1239937 35.1736251)
53,수영1호교사거리,129.12561,35.16539,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=53&title=수영1호교사거리&isvr=undefined,POINT (129.12561 35.16539)
54,수영2호교입구(민락),129.12813,35.15991,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=54&title=수영2호교입구(민락)&isvr=undefined,POINT (129.12813 35.15991)
47,하마정교차로,129.067785,35.17477,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=47&title=하마정교차로&isvr=undefined,POINT (129.067785 35.17477)
14,송공(광장),129.068768,35.169229,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=14&title=송공(광장)&isvr=undefined,POINT (129.068768 35.169229)
13,삼전교차로,129.063771,35.163847,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=13&title=삼전교차로&isvr=undefined,POINT (129.063771 35.163847)
80,연지삼거리,129.0553498,35.17080479,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=80&title=연지삼거리&isvr=undefined,POINT (129.0553498 35.17080479)
81,부암교차로,129.0503874,35.16848,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=81&title=부암교차로&isvr=undefined,POINT (129.0503874 35.16848)
46,동천삼거리,129.066696,35.130015,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=46&title=동천삼거리&isvr=undefined,POINT (129.066696 35.130015)
82,진양사거리,129.0500458,35.16163921,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=82&title=진양사거리&isvr=undefined,POINT (129.0500458 35.16163921)
83,개성중(상),129.050333,35.157578,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=83&title=개성중(상)&isvr=undefined,POINT (129.050333 35.157578)
84,개성중(하),129.05049,35.15573,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=84&title=개성중(하)&isvr=undefined,POINT (129.05049 35.15573)
12,서면교차로,129.059124,35.157704,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=12&title=서면교차로&isvr=undefined,POINT (129.059124 35.157704)
11,천우장,129.058965,35.15453,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=11&title=천우장&isvr=undefined,POINT (129.058965 35.15453)
72,롯데호텔,129.0556119,35.15632894,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=72&title=롯데호텔&isvr=undefined,POINT (129.0556119 35.15632894)
61,문전교차로,129.065318,35.14872,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=61&title=문전교차로&isvr=undefined,POINT (129.065318 35.14872)
10,범천교차로,129.059051,35.147345,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=10&title=범천교차로&isvr=undefined,POINT (129.059051 35.147345)
9,자유시장,129.0591679,35.14179515,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=9&title=자유시장&isvr=undefined,POINT (129.0591679 35.14179515)
40,수영교차로,129.115182,35.167335,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=40&title=수영교차로&isvr=undefined,POINT (129.115182 35.167335)
121,망미램프,129.1140741,35.1801285,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=121&title=망미램프&isvr=undefined,POINT (129.1140741 35.1801285)
65,부산지방병무청,129.103547,35.17277,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=65&title=부산지방병무청&isvr=undefined,POINT (129.103547 35.17277)
64,신리삼거리,129.086591,35.174558,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=64&title=신리삼거리&isvr=undefined,POINT (129.086591 35.174558)
62,토곡사거리,129.107297,35.18775,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=62&title=토곡사거리&isvr=undefined,POINT (129.107297 35.18775)
90,원동IC,129.1136323,35.1941066,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=90&title=원동IC&isvr=undefined,POINT (129.1136323 35.1941066)
122,반여,129.1200199,35.20677724,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=122&title=반여&isvr=undefined,POINT (129.1200199 35.20677724)
66,석대,129.1178377,35.2167619,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=66&title=석대&isvr=undefined,POINT (129.1178377 35.2167619)
123,오륜터널입구,129.1035472,35.24840765,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=123&title=오륜터널입구&isvr=undefined,POINT (129.1035472 35.24840765)
104,성산삼거리,128.8942335,35.12189569,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=104&title=성산삼거리&isvr=undefined,POINT (128.8942335 35.12189569)
57,송도교차로,129.018855,35.078565,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=57&title=송도교차로&isvr=undefined,POINT (129.018855 35.078565)
68,광어골,129.19864,35.180484,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=68&title=광어골&isvr=undefined,POINT (129.19864 35.180484)
28,우암교차로,129.079094,35.124369,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=28&title=우암교차로&isvr=undefined,POINT (129.079094 35.124369)
105,다대포해수욕장입구,128.9676872,35.0475253,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=105&title=다대포해수욕장입구&isvr=undefined,POINT (128.9676872 35.0475253)
71,삼락IC,128.9829165,35.1929643,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=71&title=삼락IC&isvr=undefined,POINT (128.9829165 35.1929643)
60,교리삼거리,129.220935,35.251513,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=60&title=교리삼거리&isvr=undefined,POINT (129.220935 35.251513)
204,청강사거리,129.2180415,35.23573703,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=204&title=청강사거리&isvr=undefined,POINT (129.2180415 35.23573703)
202,중동역교차로,129.1679751,35.16687399,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=202&title=중동역교차로&isvr=undefined,POINT (129.1679751 35.16687399)
203,센텀시티역,129.13238,35.169264,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=203&title=센텀시티역&isvr=undefined,POINT (129.13238 35.169264)
194,금사교차로,129.1087064,35.21422275,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=194&title=금사교차로&isvr=undefined,POINT (129.1087064 35.21422275)
208,남문구사거리,129.0734393,35.18853007,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=208&title=남문구사거리&isvr=undefined,POINT (129.0734393 35.18853007)
205,구포2동사거리,128.9981316,35.2013481,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=205&title=구포2동사거리&isvr=undefined,POINT (128.9981316 35.2013481)
197,전포사거리,129.0652985,35.15738846,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=197&title=전포사거리&isvr=undefined,POINT (129.0652985 35.15738846)
196,범곡교차로,129.0559917,35.14183329,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=196&title=범곡교차로&isvr=undefined,POINT (129.0559917 35.14183329)
201,감만사거리,129.0804564,35.11889502,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=201&title=감만사거리&isvr=undefined,POINT (129.0804564 35.11889502)
200,동명부두입구,129.0928232,35.11053751,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=200&title=동명부두입구&isvr=undefined,POINT (129.0928232 35.11053751)
198,개금초등교삼거리,129.0218069,35.15482749,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=198&title=개금초등교삼거리&isvr=undefined,POINT (129.0218069 35.15482749)
211,대동사거리,128.9845715,35.20968574,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=211&title=대동사거리&isvr=undefined,POINT (128.9845715 35.20968574)
210,신대저교차로,128.9739918,35.21116918,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=210&title=신대저교차로&isvr=undefined,POINT (128.9739918 35.21116918)
213,세산삼거리,128.8742981,35.14128001,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=213&title=세산삼거리&isvr=undefined,POINT (128.8742981 35.14128001)
209,차량등록사업소,128.9037776,35.08879599,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=209&title=차량등록사업소&isvr=undefined,POINT (128.9037776 35.08879599)
