월,일,lat,lng,주소,geometry
11,21,35.12986077,129.105867,부산광역시 남구 대연동 598번길,POINT (129.1058669520135 35.12986077098412)
11,21,35.14520411,129.0981408,부산광역시 남구 대연동 26번길,POINT (129.0981408254533 35.14520411138341)
11,21,35.09755651,129.0254988,부산광역시 중구 남포동6가 118번길,POINT (129.0254988064205 35.09755651296899)
11,21,35.09772454,129.0254207,부산광역시 중구 남포동6가 117번길,POINT (129.0254207258981 35.09772453551709)
11,19,35.19479004,129.0664488,부산광역시 동래구 사직동 105번길,POINT (129.0664487524918 35.19479003770426)
11,18,35.1573123,128.9551522,부산광역시 강서구 대저2동 3966번길,POINT (128.9551522 35.1573123)
11,21,35.1838865,129.095764,부산광역시 연제구 연산동 1110번길,POINT (129.095764 35.1838865)
11,16,35.14502763,129.0558805,부산광역시 부산진구 범천동 1291번길,POINT (129.0558804576551 35.14502762753951)
11,19,35.11617128,129.0173364,부산광역시 서구 동대신동3가 119번길,POINT (129.0173363744128 35.11617128337853)
11,17,35.15701294,129.0649525,부산광역시 부산진구 전포동 675번길,POINT (129.0649525112 35.1570129395)
11,21,35.08921542,128.8818442,부산광역시 강서구 신호동 196번길,POINT (128.8818442254023 35.08921542390827)
11,16,35.15700289,129.0578086,부산광역시 부산진구 부전동 575번길,POINT (129.0578085558384 35.15700288876031)
11,20,35.15238866,129.0657652,부산광역시 부산진구 전포동 346번길,POINT (129.0657651885363 35.15238865799956)
11,17,35.08927268,128.8819004,부산광역시 강서구 신호동 196번길,POINT (128.8819004317083 35.08927268445045)
11,17,35.14496669,129.0558872,부산광역시 부산진구 범천동 1291번길,POINT (129.0558871529577 35.14496668528901)
11,17,35.11456938,128.9201337,부산광역시 강서구 명지동 385번길,POINT (128.9201337148248 35.11456937673148)
11,18,35.16405099,128.9760463,부산광역시 사상구 괘법동 574번길,POINT (128.9760462942822 35.16405098940461)
11,16,35.15143754,129.1153844,부산광역시 수영구 광안동 205번길,POINT (129.1153843928658 35.15143753751115)
11,17,35.32232277,129.2422402,부산광역시 기장군 장안읍 좌동리 281번길,POINT (129.2422402258008 35.32232277366916)
11,20,35.25197876,129.2211806,부산광역시 기장군 기장읍 동부리 13번길,POINT (129.2211806234718 35.25197876235185)
11,20,35.19486961,129.0876767,부산광역시 동래구 수안동 42번길,POINT (129.0876766852799 35.19486960868726)
10,31,35.0740046,128.9767059,부산광역시 사하구 장림동 380번길,POINT (128.9767059 35.0740046)
11,2,35.15075988,129.0050316,부산광역시 사상구 주례동 1164번길,POINT (129.0050316389078 35.15075987686272)
11,1,35.05606849,128.9715005,부산광역시 사하구 다대동 820번길,POINT (128.9715005242881 35.05606849012269)
10,31,35.16339955,129.0523265,부산광역시 부산진구 부암동 92번길,POINT (129.0523264596363 35.16339955207315)
11,1,35.24026481,129.0846824,부산광역시 금정구 장전동 241번길,POINT (129.0846823956536 35.24026480936968)
10,30,35.32247168,129.1842902,부산광역시 기장군 정관읍 방곡리 256번길,POINT (129.1842902201297 35.32247167954428)
11,2,35.1862269,129.0546623,부산광역시 연제구 거제동 109번길,POINT (129.0546622576812 35.18622690191233)
10,30,35.06989441,128.9777132,부산광역시 사하구 장림동 506번길,POINT (128.977713224862 35.0698944057329)
10,31,35.12707075,129.1094175,부산광역시 남구 용호동 172번길,POINT (129.1094175382943 35.12707074811941)
10,31,35.21076167,129.0076139,부산광역시 북구 덕천동 328번길,POINT (129.0076138833333 35.21076166666667)
11,3,35.0859594,128.9845202,부산광역시 사하구 구평동 112번길,POINT (128.9845202 35.0859594)
11,1,35.1704138,129.0543959,부산광역시 부산진구 연지동 202번길,POINT (129.0543959115661 35.17041380170585)
11,1,35.09255009,129.024227,부산광역시 서구 남부민동 685번길,POINT (129.02422698558 35.092550094308)
11,3,35.10007731,128.982045,부산광역시 사하구 괴정동 661번길,POINT (128.9820449842765 35.10007730537699)
11,1,35.1278473,129.109975,부산광역시 남구 용호동 172번길,POINT (129.1099750460752 35.12784729852089)
10,31,35.20267997,129.0999554,부산광역시 동래구 명장동 63번길,POINT (129.099955382771 35.2026799696025)
10,31,35.19646118,129.1054361,부산광역시 동래구 안락동 475번길,POINT (129.1054361483156 35.1964611845742)
10,29,35.13616946,129.095309,부산광역시 남구 대연동 1907번길,POINT (129.0953090090631 35.13616946489081)
11,2,35.11202231,129.0382824,부산광역시 동구 초량동 1202번길,POINT (129.0382823907338 35.11202230569186)
11,7,35.14540421,129.0668476,부산광역시 남구 문현동 721번길,POINT (129.0668475724527 35.14540420946041)
11,5,35.18119139,129.0839406,부산광역시 연제구 연산동 1515번길,POINT (129.0839405820795 35.18119139397617)
11,5,35.24027457,129.0846387,부산광역시 금정구 장전동 241번길,POINT (129.0846387092921 35.24027457361023)
11,9,35.16416792,128.9760601,부산광역시 사상구 괘법동 574번길,POINT (128.9760600977027 35.16416791718763)
11,9,35.14129926,129.0597142,부산광역시 부산진구 범천1동,POINT (129.0597142188795 35.14129926333249)
11,4,35.19473267,129.0564349,부산광역시 동래구 사직동 970번길,POINT (129.0564349282 35.194732666)
11,4,35.11107824,128.9653236,부산광역시 사하구 하단동 491번길,POINT (128.9653236256201 35.11107824151207)
11,8,35.16329485,129.0523897,부산광역시 부산진구 부암동 92번길,POINT (129.0523896709335 35.16329484703687)
11,8,35.24035526,129.0846627,부산광역시 금정구 장전동 241번길,POINT (129.0846627431781 35.24035526267858)
11,4,35.14873992,129.0635938,부산광역시 남구 문현동 687번길,POINT (129.0635937798829 35.14873992107756)
11,8,35.16285288,129.0457559,부산광역시 부산진구 부암동 203번길,POINT (129.0457559172013 35.16285287992876)
10,19,35.11801147,128.847397,부산광역시 강서구 송정동 608번길,POINT (128.8473969846 35.1180114746)
10,20,35.17194946,129.1092157,부산광역시 수영구 망미동 603번길,POINT (129.1092156575666 35.1719494612944)
10,24,35.10213796,128.9753298,부산광역시 사하구 당리동 333번길,POINT (128.9753298013406 35.10213796096364)
10,24,35.19649035,129.1053134,부산광역시 동래구 안락동 475번길,POINT (129.1053133973675 35.1964903540714)
10,22,35.13605164,129.0675518,부산광역시 남구 문현동 819번길,POINT (129.0675517608789 35.1360516378019)
10,21,35.33902963,129.162626,부산광역시 기장군 정관읍 모전리 719번길,POINT (129.1626259773317 35.33902963263409)
10,19,35.25258725,129.2216586,부산광역시 기장군 기장읍 동부리 3번길,POINT (129.2216586174173 35.25258724953402)
10,22,35.06062525,128.9744707,부산광역시 사하구 다대동 285번길,POINT (128.9744707114524 35.0606252516451)
10,20,35.0961576,128.922857,부산광역시 강서구 명지동 3431번길,POINT (128.9228570035062 35.0961575965657)
10,29,35.24027382,129.0846826,부산광역시 금정구 장전동 241번길,POINT (129.0846826262559 35.24027381686296)
10,25,35.33944375,129.162648,부산광역시 기장군 정관읍 모전리 719번길,POINT (129.1626480138966 35.33944375283353)
10,28,35.1487501,129.0635255,부산광역시 남구 문현동 687번길,POINT (129.0635254631287 35.14875009665163)
10,26,35.2404185,129.0846534,부산광역시 금정구 장전동 241번길,POINT (129.0846533781263 35.24041850431839)
10,27,35.09735581,128.9033259,부산광역시 강서구 명지동 3644번길,POINT (128.90332590036 35.09735580847606)
10,28,35.11379271,128.9603384,부산광역시 사하구 하단동 870번길,POINT (128.9603383701379 35.1137927090988)
10,24,35.15268632,129.0037951,부산광역시 사상구 주례동 340번길,POINT (129.00379513846 35.1526863220295)
10,28,35.08549998,128.963257,부산광역시 사하구 신평동 370번길,POINT (128.9632569925612 35.08549997554729)
10,28,35.08450813,129.0744831,부산광역시 영도구 동삼동 188번길,POINT (129.074483091945 35.08450812749411)
10,24,35.16389962,129.0301443,부산광역시 부산진구 당감동 614번길,POINT (129.0301443362845 35.16389962040935)
10,28,35.15460277,129.0353228,부산광역시 부산진구 가야동 256번길,POINT (129.0353227887813 35.1546027720868)
10,28,35.07413375,128.9767036,부산광역시 사하구 장림동 380번길,POINT (128.9767035603154 35.0741337531458)
10,28,35.10576878,128.9676361,부산광역시 사하구 하단동 491번길,POINT (128.9676361073123 35.10576877732763)
10,26,35.17414847,129.0903678,부산광역시 연제구 연산동 2083번길,POINT (129.0903678129426 35.17414846756621)
10,25,35.16487198,129.0339573,부산광역시 부산진구 당감동 370번길,POINT (129.0339572976322 35.16487197899637)
10,25,35.19645859,129.1053263,부산광역시 동래구 안락동 475번길,POINT (129.1053263000911 35.19645858946389)
