월,일,lat,lng,주소,geometry
6,5,35.13100398,128.9719454,부산광역시 사상구 엄궁동 10번길,POINT (128.9719454421835 35.13100397588769)
6,5,35.19227871,129.210267,부산광역시 기장군 기장읍 당사리 523번길,POINT (129.210266964634 35.19227871372433)
6,5,35.194327,129.2042581,부산광역시 해운대구 송정동 38번길,POINT (129.2042581 35.194327)
5,19,35.20994253,129.0646258,부산광역시 동래구 온천동 1161번길,POINT (129.0646257856778 35.20994253255234)
5,19,35.20959273,129.0645291,부산광역시 동래구 온천동 1813번길,POINT (129.0645290867478 35.20959273186082)
5,20,35.1233497,129.0433004,부산광역시 동구 초량동 1142번길,POINT (129.0433004 35.1233497)
5,21,35.12660987,128.9683952,부산광역시 사상구 엄궁동 356번길,POINT (128.9683952010389 35.12660986618108)
5,25,35.1111973,129.0395424,부산광역시 중구 중앙동4가 74번길,POINT (129.0395424 35.1111973)
5,24,35.10619153,128.9685181,부산광역시 사하구 당리동 314번길,POINT (128.9685180923084 35.10619152927305)
5,23,35.1116698,128.9648402,부산광역시 사하구 하단동 491번길,POINT (128.9648402 35.1116698)
5,27,35.0993463,128.9582708,부산광역시 사하구 하단동 1188번길,POINT (128.9582707895144 35.09934630310103)
5,24,35.11146667,129.0394583,부산광역시 중구 중앙동4가 91번길,POINT (129.0394583333333 35.11146666666667)
5,24,35.20816167,129.0695805,부산광역시 동래구 온천동 1358번길,POINT (129.0695805 35.20816166666667)
5,24,35.13683862,129.0646524,부산광역시 동구 범일동 825번길,POINT (129.064652354405 35.13683861849862)
5,7,35.11485966,128.9610933,부산광역시 사하구 하단동 491번길,POINT (128.9610932726251 35.11485966494264)
5,7,35.18413307,129.2012104,부산광역시 해운대구 송정동 451번길,POINT (129.2012104346621 35.18413307153962)
5,9,35.11160278,129.0219421,부산광역시 서구 동대신동2가 194번길,POINT (129.0219421386719 35.11160278320312)
5,10,35.0855549,128.8776461,부산광역시 강서구 신호동 267번길,POINT (128.8776461 35.0855549)
5,10,35.23803654,129.0879589,부산광역시 금정구 장전1동,POINT (129.0879589292875 35.23803654303816)
5,7,35.1549695,129.117875,부산광역시 수영구 광안동 205번길,POINT (129.117875 35.1549695)
5,11,35.19224167,129.0834503,부산광역시 연제구 거제동 1471번길,POINT (129.0834503173828 35.19224166870117)
5,12,35.0851729,128.9726676,부산광역시 사하구 장림동 1065번길,POINT (128.9726676 35.0851729)
5,12,35.17298278,129.0712568,부산광역시 부산진구 양정동 408번길,POINT (129.071256794212 35.1729827806339)
5,16,35.10500142,129.036183,부산광역시 중구 중앙동4가 26번길,POINT (129.0361829876496 35.10500141621493)
